package_id,scope,selection,status,expected_version_name,expected_version_code,actual_version_name,actual_version_code,source,source_url,download_locator,requested_architecture,artifact_path,artifact_type,file_size_bytes,sha256,split_count,splits,architectures,signature_status,signer_certificate_sha256,technology,flutter_architectures,flutter_arm64_status,fallback_artifact_path,fallback_version_name,fallback_version_code,fallback_architectures,fallback_sha256,detail,cutoff_date
com.keeson.adjustablelite,baseline,download_google_play,downloaded,1.0.2,,1.0.2,5,Google Play,https://play.google.com/store/apps/details?id=com.keeson.adjustablelite&hl=en&gl=us,apkeep 1.0.0; com.keeson.adjustablelite; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.keeson.adjustablelite,split_apk_set,12660664,e7ffa4089867c7bb089e0334c6ea4a9651d98b7a10c88e4ac4592e5fabd25809,4,com.keeson.adjustablelite/com.keeson.adjustablelite.apk; com.keeson.adjustablelite/com.keeson.adjustablelite.config.en.apk; com.keeson.adjustablelite/com.keeson.adjustablelite.config.nb.apk; com.keeson.adjustablelite/com.keeson.adjustablelite.config.xxhdpi.apk,,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; d86069dc852a7277b93b5ac99b5903afe36678f73cbe51769b81cd083c8148e4,native_or_managed,,not_flutter,,,,,,Google Play reports 1.0.2; APKPure reports 1.0.1,2026-07-14
com.keeson.agingplace,baseline,download_google_play,downloaded,1.1.0,,1.1.0,87,Google Play,https://play.google.com/store/apps/details?id=com.keeson.agingplace&hl=en&gl=us,apkeep 1.0.0; com.keeson.agingplace; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.keeson.agingplace,split_apk_set,51122281,9e9a64ff9af7df0574df55b8f6e1801d670d79d8af2892489d291efe17522ac4,5,com.keeson.agingplace/com.keeson.agingplace.apk; com.keeson.agingplace/com.keeson.agingplace.config.arm64_v8a.apk; com.keeson.agingplace/com.keeson.agingplace.config.en.apk; com.keeson.agingplace/com.keeson.agingplace.config.nb.apk; com.keeson.agingplace/com.keeson.agingplace.config.xxhdpi.apk,arm64-v8a,verified,2df128af5e265117661ec072535fe0825b45702515505624e3f32cd44b0153f3; 3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d,native_or_managed,,not_flutter,,,,,,Google Play reports 1.1.0; APKPure reports 1.0.9,2026-07-14
com.keeson.beautyrestblack,baseline,reuse_local,reused_current,1.2.1,18,1.2.1,18,APKPure,https://apkpure.com/beautyrest-black/com.keeson.beautyrestblack,,,disassembly/apk/analyzed/Beautyrest Black_1.2.1_APKPure.apk,apk,9931482,3e17770902b821429f0fc6fd5b931c9ca4f9247a0e4d30835179e813e8c3e34c,1,Beautyrest Black_1.2.1_APKPure.apk,arm64-v8a; armeabi-v7a; x86; x86_64,verified,fb684002f2dc6f2256f43c4c517db751eeb61c8f9fc611e08cb98cbe0586f6fd,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.keeson.connectedbed,baseline,reuse_local,reused_current,1.0.7,27,1.0.7,27,APKPure,https://apkpure.com/connected-bed/com.keeson.connectedbed,,,disassembly/apk/analyzed/Linx_1.0.7_APKPure.apk,apk,104498210,379c74ac3229e9641c163972985526ca66ada7768f77fe0d704e4db1312e9511,1,Linx_1.0.7_APKPure.apk,arm64-v8a; armeabi; armeabi-v7a; x86; x86_64,verified,84371f2c92b5d0f734ab75271376a999478622f172b011a6ebd08a93e8132905,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.keeson.coolbase,baseline,reuse_local,reused_current,1.0.0,3,1.0.0,3,APKPure,https://apkpure.com/cool-base/com.keeson.coolbase,,,disassembly/apk/analyzed/Cool Base_1.0.0_com.keeson.coolbase.xapk,xapk,5325591,f8b8968ee2247fa071dc919edf33d68255e377331d5de49aa96a5b25b7b74182,19,base=com.keeson.coolbase.apk; config.th=config.th.apk; config.ar=config.ar.apk; config.tr=config.tr.apk; config.ru=config.ru.apk; config.vi=config.vi.apk; config.in=config.in.apk; config.my=config.my.apk; config.en=config.en.apk; config.ja=config.ja.apk; config.de=config.de.apk; config.hi=config.hi.apk; config.fr=config.fr.apk; config.xxxhdpi=config.xxxhdpi.apk; config.ko=config.ko.apk; config.es=config.es.apk; config.it=config.it.apk; config.zh=config.zh.apk; config.pt=config.pt.apk,,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; ac23afbd10a5c0f26a62639677eb6b8a4169eed7b8b981ae3818f80a3d24c9f9,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.keeson.ergohealth,baseline,reuse_local,reused_current,1.0.0,2,1.0.0,2,APKPure,https://apkpure.com/ergo-wellness/com.keeson.ergohealth,,,disassembly/apk/analyzed/Ergo Wellness_1.0.0_APKPure.xapk,xapk,51329206,8e2523f01e5542e67660191b1439dd9663fa410b826cd5d4dcd4fa2d5a965697,4,base=com.keeson.ergohealth.apk; config.arm64_v8a=config.arm64_v8a.apk; config.en=config.en.apk; config.mdpi=config.mdpi.apk,arm64-v8a,verified,0851de573c3666c2c7ed49bb989f56cf806dfcfedb8876625578f2237deac47d; 3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.keeson.idealbed6iremote,discovered_likely_ble,download_apkpure,downloaded,1.2.0,11,1.2.0,11,APKPure,https://apkpure.com/idealbed-6i-adjustable/com.keeson.idealbed6iremote,apkeep 1.0.0; existing APKPure acquisition,,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.keeson.idealbed6iremote/com.keeson.idealbed6iremote@1.2.0.apk,apk,7952769,933084d044f9e6ac2041ad0cb4ba980866e6e0891468de63fb87c953e5776fe2,1,com.keeson.idealbed6iremote@1.2.0.apk,,verified,fb684002f2dc6f2256f43c4c517db751eeb61c8f9fc611e08cb98cbe0586f6fd,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.keeson.junasleep,baseline,download_google_play,blocked,1.0.3,,,,Google Play,https://play.google.com/store/apps/details?id=com.keeson.junasleep&hl=en&gl=us,apkeep 1.0.0; com.keeson.junasleep; google-play; split_apk=true,,,,,,,,,,,,,,,,,,,Google Play reports 1.0.3; APKPure reports 1.0.1; Google Play returned no APK/XAPK for the requested latest build and emitted no diagnostic,2026-07-14
com.keeson.purpleBase,baseline,reuse_local,reused_current,1.0.8,23,1.0.8,23,APKPure,https://apkpure.com/purple-smart-base/com.keeson.purpleBase,,,disassembly/apk/analyzed/Purple Smart Base_1.0.8_APKPure.xapk,xapk,65801541,8a03989d08dbba413db89381395914bda332c8294253c7de0429765d073d08ea,5,base=com.keeson.purpleBase.apk; config.en=config.en.apk; config.fr=config.fr.apk; config.xxhdpi=config.xxhdpi.apk; config.arm64_v8a=config.arm64_v8a.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; a09057cbc44541a603d3a3a4d957d3e62f35f6ceea06d872ec7a5296e7a0f3a2,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.keeson.restonicBT,baseline,reuse_local,reused_current,1.2.0,3,1.2.0,3,APKPure,https://apkpure.com/restonic-bt-remote/com.keeson.restonicBT,,,disassembly/apk/analyzed/Restonic BT Remote_1.2.0_APKPure.apk,apk,10983629,4251c6d496a555eebe1300cc3a44cdef729cb3dc402edf0756ef8b5fe7bcecc1,1,Restonic BT Remote_1.2.0_APKPure.apk,arm64-v8a; armeabi-v7a; x86; x86_64,verified,fb684002f2dc6f2256f43c4c517db751eeb61c8f9fc611e08cb98cbe0586f6fd,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.keeson.scottlivingrelease,baseline,download_google_play,downloaded,1.0.2,,1.0.2,25,Google Play,https://play.google.com/store/apps/details?id=com.keeson.scottlivingrelease&hl=en&gl=us,apkeep 1.0.0; com.keeson.scottlivingrelease; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.keeson.scottlivingrelease,split_apk_set,15402374,edd9d8949b57f268bc1e3d0542dcf5adc25f6a8a79de1dc28f40fc7017b0fdc8,5,com.keeson.scottlivingrelease/com.keeson.scottlivingrelease.apk; com.keeson.scottlivingrelease/com.keeson.scottlivingrelease.config.arm64_v8a.apk; com.keeson.scottlivingrelease/com.keeson.scottlivingrelease.config.en.apk; com.keeson.scottlivingrelease/com.keeson.scottlivingrelease.config.nb.apk; com.keeson.scottlivingrelease/com.keeson.scottlivingrelease.config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 84371f2c92b5d0f734ab75271376a999478622f172b011a6ebd08a93e8132905,native_or_managed,,not_flutter,,,,,,Google Play reports 1.0.2; APKPure reports 1.0.1,2026-07-14
com.keeson.ssbaudio,baseline,download_google_play,downloaded,1.0.1,,1.0.1,15,Google Play,https://play.google.com/store/apps/details?id=com.keeson.ssbaudio&hl=en&gl=us,apkeep 1.0.0; com.keeson.ssbaudio; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.keeson.ssbaudio,split_apk_set,117124238,49572409493401e19d0ef78acf50395e34690f46ae868e62a528f8816a91b717,5,com.keeson.ssbaudio/com.keeson.ssbaudio.apk; com.keeson.ssbaudio/com.keeson.ssbaudio.config.arm64_v8a.apk; com.keeson.ssbaudio/com.keeson.ssbaudio.config.en.apk; com.keeson.ssbaudio/com.keeson.ssbaudio.config.nb.apk; com.keeson.ssbaudio/com.keeson.ssbaudio.config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; b5d4b57b2aa38591ca7b01e01b27dbf8d95dcb9e8f0a049bc4bdd4ff475a3f8b,native_or_managed,,not_flutter,,,,,,Google Play reports 1.0.1; APKPure reports 1.0.0,2026-07-14
com.leggett.android.universal,baseline,reuse_local,reused_current,2.9.0,46164,2.9.0,46164,APKPure,https://apkpure.com/lp-adjustable-bed-control/com.leggett.android.universal,,,disassembly/apk/analyzed/LP+Adjustable+Bed+Control_2.9.0_APKPure.xapk,xapk,55280862,7099c67982f94ca0c38999c86d9ba9a09357469707e937dcff8ee9c4c8222eb6,4,base=com.leggett.android.universal.apk; config.arm64_v8a=config.arm64_v8a.apk; config.en=config.en.apk; config.hdpi=config.hdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 5b65408bad6986fdb2dbfcba8aa83177d4348655c10a42989599000fa2afa4bd,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.leggett.patterns,baseline,reuse_local,reused_current,1.16.0,2906,1.16.0,2906,APKPure,https://apkpure.com/lp-comfort-connect/com.leggett.patterns,,,disassembly/apk/analyzed/leggett/com.leggett.patterns.xapk,xapk,24459832,a6d46f5780446215ab99d24fb576ec39ca1913d753dcb8a2c521bd12bdde5529,20,base=com.leggett.patterns.apk; config.ja=config.ja.apk; config.hi=config.hi.apk; config.vi=config.vi.apk; config.ar=config.ar.apk; config.fr=config.fr.apk; config.en=config.en.apk; config.th=config.th.apk; config.in=config.in.apk; config.ko=config.ko.apk; config.it=config.it.apk; config.zh=config.zh.apk; config.arm64_v8a=config.arm64_v8a.apk; config.xhdpi=config.xhdpi.apk; config.de=config.de.apk; config.tr=config.tr.apk; config.es=config.es.apk; config.pt=config.pt.apk; config.ru=config.ru.apk; config.my=config.my.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; ca843e7cdc2e6d1db4fa079c03a9530772ca607cb8e2bb6717d97710026c163c,flutter,arm64-v8a,present,,,,,,,2026-07-14
com.leggett.prodigy2,baseline,reuse_local,reused_current,2.2.0,44,2.2.0,44,APKPure,https://apkpure.com/leggett-platt-prodigy-2/com.leggett.prodigy2,,,disassembly/apk/analyzed/leggett/com.leggett.prodigy2.apk,apk,7668070,060fe2e64e21b55543ab3101c8eb8cab460d44820c5318868215c86c3cc151bb,1,com.leggett.prodigy2.apk,,verified,ca843e7cdc2e6d1db4fa079c03a9530772ca607cb8e2bb6717d97710026c163c,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.leggett.prodigy2L,baseline,reuse_local,reused_current,1.2,15,1.2,15,APKPure,https://apkpure.com/leggett-platt-prodigy-2-l/com.leggett.prodigy2L,,,disassembly/apk/analyzed/leggett/com.leggett.prodigy2L.apk,apk,11781209,5b903311019805f4ea45414a8b96df2a225d0459a0bcea37c9621af133d3532c,1,com.leggett.prodigy2L.apk,,verified,ca843e7cdc2e6d1db4fa079c03a9530772ca607cb8e2bb6717d97710026c163c,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.leggett.prodigy4,baseline,reuse_local,reused_current,1.2.0,18,1.2.0,18,APKPure,https://apkpure.com/leggett-platt-prodigy-comfor/com.leggett.prodigy4,,,disassembly/apk/analyzed/leggett/com.leggett.prodigy4.apk,apk,6443798,45922c518c9e8070d8a65f65762bf00f22702ac8493b36c0a3ac9f9607c571b8,1,com.leggett.prodigy4.apk,,verified,ca843e7cdc2e6d1db4fa079c03a9530772ca607cb8e2bb6717d97710026c163c,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.leggett.useries,baseline,reuse_local,reused_current,2.1,16,2.1,16,APKPure,https://apkpure.com/leggett-platt-ultra-series/com.leggett.useries,,,disassembly/apk/analyzed/leggett/com.leggett.useries.apk,apk,13136865,e942a6314103f34cc16306d643c0b8e1b0dd4fd4694c7b9f6bb5d18038afbd0a,1,com.leggett.useries.apk,arm64-v8a; armeabi; armeabi-v7a; mips; x86,verified,ca843e7cdc2e6d1db4fa079c03a9530772ca607cb8e2bb6717d97710026c163c,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.leggettplatt.lp_pseries,baseline,reuse_local,reused_current,1.30,30,1.30,30,APKPure,https://apkpure.com/leggett-platt-premier-series/com.leggettplatt.lp_pseries,,,disassembly/apk/analyzed/leggett/com.leggettplatt.lp_pseries.apk,apk,21506310,f674090757de3cf03b6b95c624df95f98255028b4987338adc585540faa0ddb7,1,com.leggettplatt.lp_pseries.apk,arm64-v8a; armeabi; armeabi-v7a; mips; x86; x86_64,verified,66740a34956f334ad213133dfd8c0a4fb3f3b21c123e9365e769fc2d59861ba1,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.limoss.fsmrelax,discovered_likely_ble,download_google_play,downloaded,1.9,,1.9,20,Google Play,https://play.google.com/store/apps/details?id=com.limoss.fsmrelax,apkeep 1.0.0; com.limoss.fsmrelax; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.limoss.fsmrelax,split_apk_set,20476955,1c44e0674c5b6a272bbf2c85664fb51c592c412e35d2a95681387cff6c827ccb,5,com.limoss.fsmrelax/com.limoss.fsmrelax.apk; com.limoss.fsmrelax/com.limoss.fsmrelax.config.arm64_v8a.apk; com.limoss.fsmrelax/com.limoss.fsmrelax.config.en.apk; com.limoss.fsmrelax/com.limoss.fsmrelax.config.nb.apk; com.limoss.fsmrelax/com.limoss.fsmrelax.config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; ec8ca2a5c4d695c180633114d7e2690a7593aba53165510ab1926a9aeae5435d,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.limoss.limossremote,baseline,reuse_local,reused_current,7.1.8,44,7.1.8,44,APKPure,https://apkpure.com/limossremote/com.limoss.limossremote,,,disassembly/apk/analyzed/limossRemote_7.1.8_com.limoss.limossremote.xapk,xapk,24250814,5914bd873c4a5911575f85623125ab67c4fc6e34577e0be4359041d26bf88d06,20,base=com.limoss.limossremote.apk; config.tr=config.tr.apk; config.it=config.it.apk; config.my=config.my.apk; config.zh=config.zh.apk; config.de=config.de.apk; config.hi=config.hi.apk; config.in=config.in.apk; config.ar=config.ar.apk; config.fr=config.fr.apk; config.en=config.en.apk; config.pt=config.pt.apk; config.th=config.th.apk; config.arm64_v8a=config.arm64_v8a.apk; config.es=config.es.apk; config.ja=config.ja.apk; config.vi=config.vi.apk; config.ko=config.ko.apk; config.ru=config.ru.apk; config.xxhdpi=config.xxhdpi.apk,arm64-v8a,verified,0f82f4f41a8118c8caa8d8d9a1453daf05181056e9d88bbac7146a42efbc7a54; 3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.limoss.stawett,baseline,reuse_local,reused_current,1.3,10,1.3,10,APKPure,https://apkpure.com/stawett-remote/com.limoss.stawett,,,disassembly/apk/analyzed/stawett Remote (Legacy)_1.3_com.stawett.apk,apk,11622109,af38679afb7330b4ecc244f7f4bfcaae37ab693d0ea512c0eef3b3341d1560bb,1,stawett Remote (Legacy)_1.3_com.stawett.apk,arm64-v8a; armeabi; armeabi-v7a,verified,881e5a9b6ff3ded8435909b656fd33006ae7aa053a0020926ad1762a8f665e01,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.linak.bedconnect.iot,discovered_likely_ble,download_google_play,downloaded,5.2.4,,5.2.4,253,Google Play,https://play.google.com/store/apps/details?id=com.linak.bedconnect.iot,apkeep 1.0.0; com.linak.bedconnect.iot; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.linak.bedconnect.iot,split_apk_set,23404313,474cfc35585cf83e27c169f970f69bdbc7f2be235a332a806ca147db9499895f,4,com.linak.bedconnect.iot/com.linak.bedconnect.iot.apk; com.linak.bedconnect.iot/com.linak.bedconnect.iot.config.en.apk; com.linak.bedconnect.iot/com.linak.bedconnect.iot.config.nb.apk; com.linak.bedconnect.iot/com.linak.bedconnect.iot.config.xxhdpi.apk,,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 91cb46a962bb6de17a6aa199b2b76563349095e3fadb969be6e6c3b652a6181b,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.linak.leggettandplatt,baseline,reuse_local,reused_current,1.0,124,1.0,124,APKPure,https://apkpure.com/leggett-platt-s-cape/com.linak.leggettandplatt,,,disassembly/apk/analyzed/leggett/com.linak.leggettandplatt.apk,apk,26808324,0693675a0182fc5a7a9e430d8ead9e75fefc0e2538692712172842f12095bcfe,1,com.linak.leggettandplatt.apk,armeabi; armeabi-v7a; x86,verified,d8a50e6cba98efd7a60c1be03562af88da1ef9b86003745970f7269108b34d11,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.linak.linakbed.ble.memory,baseline,download_apkpure,downloaded,6.0.9,264,6.0.9,264,APKPure,https://apkpure.com/bed-control/com.linak.linakbed.ble.memory,APKPure latest XAPK fallback; https://d.apkpure.net/b/XAPK/com.linak.linakbed.ble.memory?version=latest,arm64-v8a,disassembly/apk/not-analyzed/acquired-2026-07-14/apkpure/com.linak.linakbed.ble.memory/com.linak.linakbed.ble.memory@latest.xapk,xapk,7079690,4ac807c4a76c34edffa06f6d659c07ecd94382e656851fa6f784fd47076854d3,5,base=com.linak.linakbed.ble.memory.apk; config.arm64_v8a=config.arm64_v8a.apk; config.en=config.en.apk; config.mdpi=config.mdpi.apk; config.zh=config.zh.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 91cb46a962bb6de17a6aa199b2b76563349095e3fadb969be6e6c3b652a6181b,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.logicdata.app.android.bed,baseline,download_google_play,downloaded,1.0.6,,1.0.6,7,Google Play,https://play.google.com/store/apps/details?id=com.logicdata.app.android.bed&hl=en&gl=us,apkeep 1.0.0; com.logicdata.app.android.bed; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.logicdata.app.android.bed,split_apk_set,14028884,425f78754ae1c6b20bf975c4fd9856e636646a00247194d2a84839acd26a0dad,5,com.logicdata.app.android.bed/com.logicdata.app.android.bed.apk; com.logicdata.app.android.bed/com.logicdata.app.android.bed.config.arm64_v8a.apk; com.logicdata.app.android.bed/com.logicdata.app.android.bed.config.en.apk; com.logicdata.app.android.bed/com.logicdata.app.android.bed.config.nb.apk; com.logicdata.app.android.bed/com.logicdata.app.android.bed.config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; b61526038d9f5a5ac60067d65c836dda1355da7ab1edf7393b56464d69564099,native_or_managed,,not_flutter,,,,,,Google Play reports 1.0.6; APKPure reports 1.0.3,2026-07-14
com.logicdata.app.android.pad.bed,discovered_likely_ble,download_google_play,downloaded,1.0.4,,1.0.4,5,Google Play,https://play.google.com/store/apps/details?id=com.logicdata.app.android.pad.bed,apkeep 1.0.0; com.logicdata.app.android.pad.bed; google-play; device=px_tablet; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.logicdata.app.android.pad.bed,split_apk_set,19722124,40c840e31d8227171a8446f5233fdf90012e2477c45c8d1f505d06ce8a8c1391,5,px_tablet/com.logicdata.app.android.pad.bed/com.logicdata.app.android.pad.bed.apk; px_tablet/com.logicdata.app.android.pad.bed/com.logicdata.app.android.pad.bed.config.arm64_v8a.apk; px_tablet/com.logicdata.app.android.pad.bed/com.logicdata.app.android.pad.bed.config.en.apk; px_tablet/com.logicdata.app.android.pad.bed/com.logicdata.app.android.pad.bed.config.nb.apk; px_tablet/com.logicdata.app.android.pad.bed/com.logicdata.app.android.pad.bed.config.xhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; d68a52f143a9e9f461a3b404d630b2de37991373c539d809fdb0b609ab6f9e3a,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.logicdata.app.mattress.bed,discovered_likely_ble,download_google_play,downloaded,1.0.0,,1.0.0,1,Google Play,https://play.google.com/store/apps/details?id=com.logicdata.app.mattress.bed,apkeep 1.0.0; com.logicdata.app.mattress.bed; google-play; split_apk=true,,disassembly/apk/not-analyzed/acquired-2026-07-14/google-play/com.logicdata.app.mattress.bed,split_apk_set,23446991,f013ffa323e7670320e0cd9e01b17226bb8ffac81e7a5e85452ef29de4191e30,5,com.logicdata.app.mattress.bed/com.logicdata.app.mattress.bed.apk; com.logicdata.app.mattress.bed/com.logicdata.app.mattress.bed.config.arm64_v8a.apk; com.logicdata.app.mattress.bed/com.logicdata.app.mattress.bed.config.en.apk; com.logicdata.app.mattress.bed/com.logicdata.app.mattress.bed.config.nb.apk; com.logicdata.app.mattress.bed/com.logicdata.app.mattress.bed.config.xxhdpi.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 5ac7c6f9b60458ac38f4700042b03ea0136895d121bd54a784c9b4c0c5b6f6d0,native_or_managed,,not_flutter,,,,,,,2026-07-14
com.lucid.bedbase,baseline,reuse_local,reused_current,1.3.3,16,1.3.3,16,APKPure,https://apkpure.com/lucid-base/com.lucid.bedbase,,,disassembly/apk/analyzed/Lucid Base_1.3.3_com.lucid.bedbase.xapk,xapk,22249270,88162f4b6adc2cf0d0d5ee4252fe4de3e6564db1881e42ed0a34db3ba58ad148,5,base=com.lucid.bedbase.apk; config.mdpi=config.mdpi.apk; config.fr=config.fr.apk; config.en=config.en.apk; config.arm64_v8a=config.arm64_v8a.apk,arm64-v8a,verified,3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d; 578de252509d5eeda2ecdfb4635c619dcfa44a66346beb82709a56f0d2891815,native_or_managed,,not_flutter,,,,,,,2026-07-14
